Source,Source_Year,Study,Control_ID,Study_Year_Initial,Study_Year_Final,Duration_Years,Collection_Periods,Continent,Country,Site_Name,Latitude,Longitude,Location_Uncertainty,Phylum,Class,Order,Family,Feeding_Guild,Aggregated_Study,Soil_Fauna,Soil_Depth,Pest,Nitrogen_Deposited,Nitrogen_Added,N_Added_Deposited,Fertilizer_Type,Plot_Size,Treatment_Mean,Treatment_N,Treatment_SD,Treatment_SE,Control_Mean,Control_N,Control_SD,Control_SE,SD_Estimated,Sampling_Method,Unit_Measurement,Treatment_ScalingConstant,Control_ScalingConstant,Biome,Vegetation_Type,Land_Use_Described,MAT,MAP,pH,P,K,Checked,Finished,Reviewer,Study_Quality_1,Study_Quality_2,Study_Quality_3,Study_Quality_Total,Data_Retrieved_From,Notes,
Paler_et_al_2021,2021,98,98u,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year1, Melandryidae ",
Paler_et_al_2021,2021,98,98u,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year1, Melandryidae ",
Paler_et_al_2021,2021,103,103u,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0,10,0,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year3, Melandryidae ",
Paler_et_al_2021,2021,103,103u,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0.1,10,0.316227766,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year3, Melandryidae ",
Paler_et_al_2021,2021,104,104u,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year4, Melandryidae ",
Paler_et_al_2021,2021,104,104u,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0,10,0,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year4, Melandryidae ",
Paler_et_al_2021,2021,105,105u,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0,10,0,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year4, Melandryidae ",
Paler_et_al_2021,2021,105,105u,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Melandryidae ,Fungi,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0.2,10,0.421637021,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year4, Melandryidae ",
Paler_et_al_2021,2021,90,90v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0,10,0,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year1, Hydrophilidae",
Paler_et_al_2021,2021,90,90v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.1,10,0.316227766,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year1, Hydrophilidae",
Paler_et_al_2021,2021,91,91v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year1, Hydrophilidae",
Paler_et_al_2021,2021,91,91v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0,10,0,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year1, Hydrophilidae",
Paler_et_al_2021,2021,92,92v,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0,10,0,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year2, Hydrophilidae",
Paler_et_al_2021,2021,92,92v,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.1,10,0.316227766,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year2, Hydrophilidae",
Paler_et_al_2021,2021,94,94v,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0,10,0,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year3, Hydrophilidae",
Paler_et_al_2021,2021,94,94v,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0.1,10,0.316227766,NA,0,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, Open, Year3, Hydrophilidae",
Paler_et_al_2021,2021,97,97v,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.1,10,0.316227766,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year4, Hydrophilidae",
Paler_et_al_2021,2021,97,97v,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_low,-45.2889,167.6592,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0,10,0,NA,0.1,10,0.316227766,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteR, OTC, Year4, Hydrophilidae",
Paler_et_al_2021,2021,98,98v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,1,10,0,NA,1,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year1, Hydrophilidae",
Paler_et_al_2021,2021,98,98v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.8,10,0.421637021,NA,1,10,0,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year1, Hydrophilidae",
Paler_et_al_2021,2021,99,99v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.8,10,0.421637021,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year1, Hydrophilidae",
Paler_et_al_2021,2021,99,99v,2012,2012,1,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.7,10,0.483045892,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year1, Hydrophilidae",
Paler_et_al_2021,2021,100,100v,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.4,10,0.516397779,NA,0.4,10,0.516397779,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year2, Hydrophilidae",
Paler_et_al_2021,2021,100,100v,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.5,10,0.527046277,NA,0.4,10,0.516397779,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year2, Hydrophilidae",
Paler_et_al_2021,2021,101,101v,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.8,10,0.421637021,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year2, Hydrophilidae",
Paler_et_al_2021,2021,101,101v,2012,2013,2,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,100,Added,CAN,1.11,0.9,10,0.316227766,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year2, Hydrophilidae",
Paler_et_al_2021,2021,102,102v,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.8,10,0.632455532,NA,0.8,10,0.632455532,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year3, Hydrophilidae",
Paler_et_al_2021,2021,102,102v,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0.6,10,0.516397779,NA,0.8,10,0.632455532,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year3, Hydrophilidae",
Paler_et_al_2021,2021,103,103v,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.7,10,0.483045892,NA,0.7,10,0.483045892,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year3, Hydrophilidae",
Paler_et_al_2021,2021,103,103v,2012,2014,3,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0.8,10,0.421637021,NA,0.7,10,0.483045892,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year3, Hydrophilidae",
Paler_et_al_2021,2021,104,104v,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.8,10,0.421637021,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year4, Hydrophilidae",
Paler_et_al_2021,2021,104,104v,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0.9,10,0.316227766,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, Open, Year4, Hydrophilidae",
Paler_et_al_2021,2021,105,105v,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,0,Added,CAN,1.11,0.8,10,0.421637021,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year4, Hydrophilidae",
Paler_et_al_2021,2021,105,105v,2012,2015,4,1,Oceania,New_Zealand,Takahe_valley_high,-45.28,167.6383,500,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Unknown,NO,NO,NA,NO,NA,25,Added,CAN,1.11,0.7,10,0.483045892,NA,0.8,10,0.421637021,NA,From_Data,Pitfall traps,Individuals,1.00,1.00,NA,Alpine_grassland,Alpine_grassland,NA,2500,NA,NA,NA,Y,Y,Melinda,1,1,1,3,Raw,"SiteT, OTC, Year4, Hydrophilidae",
Cole_et_al_2008,2008,106,106a,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Arachnida,NA,NA,Unknown,NO,YES,0-5,NO,NA,0,Added,NH4NO3,0.5,9.02,5,1.296919427,0.58,9.02,5,1.296919427,0.58,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,Oribatida,
Cole_et_al_2008,2008,106,106a,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Arachnida,NA,NA,Unknown,NO,YES,0-5,NO,NA,120,Added,NH4NO3,0.5,8.13,5,1.833575742,0.82,9.02,5,1.296919427,0.58,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,Oribatida,
Cole_et_al_2008,2008,106,106a,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Arachnida,NA,NA,Unknown,NO,YES,0-5,NO,NA,240,Added,NH4NO3,0.5,4.42,5,1.229837388,0.55,9.02,5,1.296919427,0.58,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,Oribatida,
Cole_et_al_2008,2008,106,106b,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Arachnida,Mesostigmata,NA,Unknown,NO,YES,0-5,NO,NA,0,Added,NH4NO3,0.5,6.43,5,1.565247584,0.7,6.43,5,1.565247584,0.7,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,,
Cole_et_al_2008,2008,106,106b,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Arachnida,Mesostigmata,NA,Unknown,NO,YES,0-5,NO,NA,120,Added,NH4NO3,0.5,6.62,5,1.140394669,0.51,6.43,5,1.565247584,0.7,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,,
Cole_et_al_2008,2008,106,106b,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Arachnida,Mesostigmata,NA,Unknown,NO,YES,0-5,NO,NA,240,Added,NH4NO3,0.5,5.26,5,1.296919427,0.58,6.43,5,1.565247584,0.7,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,,
Cole_et_al_2008,2008,106,106c,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Collembola,NA,NA,Detritivore,NO,YES,0-5,NO,NA,0,Added,NH4NO3,0.5,5.27,5,0.581377674,0.26,5.27,5,0.581377674,0.26,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,,
Cole_et_al_2008,2008,106,106c,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Collembola,NA,NA,Detritivore,NO,YES,0-5,NO,NA,120,Added,NH4NO3,0.5,5.4,5,0.559016994,0.25,5.27,5,0.581377674,0.26,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,,
Cole_et_al_2008,2008,106,106c,1999,2000,2,1,Europe,UK,Sourhope,55.475,-2.233333,1000,Arthropoda,Collembola,NA,NA,Detritivore,NO,YES,0-5,NO,NA,240,Added,NH4NO3,0.5,4.48,5,0.626099034,0.28,5.27,5,0.581377674,0.26,FromSE,Tullgren funnel 96h,Individuals,1.00,1.00,NA,Grassland,Semi-improved upland grassland,8,1117,NA,NA,NA,Y,Y,Juan,1,1,1,3,Figure 3c,,
Wang_et_al_2021,2021,107,107a,2009,2019,11,1,Asia,China,Changbai_Mountains_Jilin_Province,42.4,128.1,1000,Nematoda,NA,NA,NA,Unknown,YES,YES,NA,NO,25,0.00,Added,NA,1250,20.95,12,7.084087803,4.09,20.95,12,7.084087803,4.09,FromSE,Sugar centrifugation floatation method,Individuals/100 gr dry soil,NA,NA,NA,Old broad-leaved Korean pine mixed forest,Old broad-leaved Korean pine mixed forest,3.6,740,4.78,NA,NA,Y,Y,Juan,1,1,1,3,Figure 4b,Genera richness,
Wang_et_al_2021,2021,107,107a,2009,2019,11,1,Asia,China,Changbai_Mountains_Jilin_Province,42.4,128.1,1000,Nematoda,NA,NA,NA,Unknown,YES,YES,NA,NO,25,50.00,Added,NA,1250,15.12,12,5.265434455,3.04,20.95,12,7.084087803,4.09,FromSE,Sugar centrifugation floatation method,Individuals/100 gr dry soil,NA,NA,NA,Old broad-leaved Korean pine mixed forest,Old broad-leaved Korean pine mixed forest,3.6,740,4.21,NA,NA,Y,Y,Juan,1,1,1,3,Figure 4b,Genera richness,
Mo_et_al_2021,2021,108,108a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,0.00,Added,NH4NO3,4,7.78,5,2.862167011,1.28,7.78,5,2.862167011,1.28,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,3 months,
Mo_et_al_2021,2021,108,108a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,50.00,Added,NH4NO3,4,7.57,5,3.130495168,1.4,7.78,5,2.862167011,1.28,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,3 months,
Mo_et_al_2021,2021,108,108a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,100.00,Added,NH4NO3,4,4.16,5,2.459674775,1.1,7.78,5,2.862167011,1.28,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,3 months,
Mo_et_al_2021,2021,108,108a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,150.00,Added,NH4NO3,4,5.55,5,3.600069444,1.61,7.78,5,2.862167011,1.28,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,3 months,
Mo_et_al_2021,2021,109,109a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,0.00,Added,NH4NO3,4,7.78,5,4.315611197,1.93,7.78,5,4.315611197,1.93,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,6 months,
Mo_et_al_2021,2021,109,109a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,50.00,Added,NH4NO3,4,7.57,5,1.878297101,0.84,7.78,5,4.315611197,1.93,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,6 months,
Mo_et_al_2021,2021,109,109a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,100.00,Added,NH4NO3,4,4.19,5,1.319280107,0.59,7.78,5,4.315611197,1.93,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,6 months,
Mo_et_al_2021,2021,109,109a,2016,2017,1,1,Asia,China,Guangzhou_University_Guangzhou_China,23.066667,113.633333,5000,Arthropoda,NA,NA,NA,Unknown,YES,YES,0-5,NO,37.45,150.00,Added,NH4NO3,4,3.77,5,2.057182539,0.92,7.78,5,4.315611197,1.93,FromSE,Soil cores,Number taxa/sample,NA,NA,NA,Urban green space,Urban green space,21.5,1727.22,8.28,0.25,NA,Y,Y,Juan,1,1,1,3,Figure 3b,6 months,
