Source,Source_Year,Study,Control_ID,Study_Year_Initial,Study_Year_Final,Duration_Years,Collection_Periods,Continent,Country,Site_Name,Latitude,Longitude,Location_Uncertainty,Phylum,Class,Order,Family,Genus,Species,Binomial,Feeding_Guild,Aggregated_Study,Soil_Fauna,Soil_Depth,Pest,Nitrogen_Deposited,Nitrogen_Added,N_Added_Deposited,Fertilizer_Type,Plot_Size,Treatment_Mean,Treatment_N,Treatment_SD,Treatment_SE,Control_Mean,Control_N,Control_SD,Control_SE,SD_Estimated,Sampling_Method,Unit_Measurement,Treatment_ScalingConstant,Control_ScalingConstant,Biome,Vegetation_Type,Land_Use_Described,MAT,MAP,pH,P,K,Checked,Finished,Reviewer,Study_Quality_1,Study_Quality_2,Study_Quality_3,Study_Quality_Total,Data_Retrieved_From,Notes
Lindberg_and_Persson_2004,2004,321,321ax,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Ceratozetidae,Melanozetes,mollicomus,Melanozetes_mollicomus,Unknown,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,3100.00,4.00,3000.00,1500.00,3100.00,4.00,3000.00,1500.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321ay,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Ceratozetidae,Murcia,trimaculata,Murcia_trimaculata,Unknown,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321az,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Phenopelopidae,Eupelops ,acromios,Eupelops _acromios,Unknown,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,50.00,4.00,58.00,29.00,50.00,4.00,58.00,29.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321ba,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Oribatellidae,Oribatella ,calcarata,Oribatella _calcarata,Unknown,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bb,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Galumnidae,Pergalumna,nervosa,Pergalumna_nervosa,Unknown,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,140.00,4.00,220.00,110.00,140.00,4.00,220.00,110.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bc,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Neanuridae,Friesea,mirabilis,Friesea_mirabilis,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,1000.00,4.00,184.00,92.00,1000.00,4.00,184.00,92.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bd,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Neanuridae,Neanura,muscorum,Neanura_muscorum,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,200.00,4.00,108.00,54.00,200.00,4.00,108.00,54.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321be,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Xenylla,maritima,Xenylla_maritima,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bf,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Neanuridae,Pseudachorutes,dubius,Pseudachorutes_dubius,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,50.00,4.00,70.00,35.00,50.00,4.00,70.00,35.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bg,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Neanuridae,Micranurida,pygmaea,Micranurida_pygmaea,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,1400.00,4.00,1420.00,710.00,1400.00,4.00,1420.00,710.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bh,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Neanuridae,Micranurida,forsslundi,Micranurida_forsslundi,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,110.00,4.00,48.00,24.00,110.00,4.00,48.00,24.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bi,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Willemia,anophthalma,Willemia_anophthalma,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,2600.00,4.00,1360.00,680.00,2600.00,4.00,1360.00,680.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bj,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Onychiuridae,Protaphorura,pseudovanderdrifti,Protaphorura_pseudovanderdrifti,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,1300.00,4.00,640.00,320.00,1300.00,4.00,640.00,320.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bk,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Onychiuridae,Oligaphorura,absoloni,Oligaphorura_absoloni,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,2600.00,4.00,1360.00,680.00,2600.00,4.00,1360.00,680.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bl,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,tenuisensillata,Mesaphorura_tenuisensillata,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,6100.00,4.00,1960.00,980.00,6100.00,4.00,1960.00,980.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bm,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Anurophorus,septentrionalis,Anurophorus_septentrionalis,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,12.00,4.00,24.00,12.00,12.00,4.00,24.00,12.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bn,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Pseudanurophorus,binoculatus,Pseudanurophorus_binoculatus,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,5600.00,4.00,3200.00,1600.00,5600.00,4.00,3200.00,1600.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bo,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Folsomia,NA,NA,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,6900.00,4.00,4400.00,2200.00,6900.00,4.00,4400.00,2200.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bp,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Isotomiella,minor,Isotomiella_minor,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,5500.00,4.00,2200.00,1100.00,5500.00,4.00,2200.00,1100.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bq,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Isotoma,viridis,Isotoma_viridis,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,190.00,4.00,104.00,52.00,190.00,4.00,104.00,52.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321br,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Isotoma,violacea,Isotoma_violacea,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,140.00,4.00,118.00,59.00,140.00,4.00,118.00,59.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bs,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Desoria,canadensis,Desoria_canadensis,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,950.00,4.00,700.00,350.00,950.00,4.00,700.00,350.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bt,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Poduromorpha,Isotomidae,Isotoma,notabilis,Isotoma_notabilis,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,4400.00,4.00,880.00,440.00,4400.00,4.00,880.00,440.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bu,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Lepidocyrtus,lignorum,Lepidocyrtus_lignorum,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,38.00,4.00,48.00,24.00,38.00,4.00,48.00,24.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bv,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Entomobryomorpha,Tomoceridae,Tomocerus,flavescens,Tomocerus_flavescens,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,25.00,4.00,28.00,14.00,25.00,4.00,28.00,14.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bw,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Entomobryomorpha,Orchesellidae,Orchesella,villosa,Orchesella_villosa,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321bx,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Entomobrya,nivalis,Entomobrya_nivalis,Detritivore,NO,YES,2-8,NO,NA,0.00,Added,NH4NO3,2500,12.00,4.00,24.00,12.00,12.00,4.00,24.00,12.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321a,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Palaeacaridae,Palaeacarus,hystricinus,Palaeacarus_hystricinus,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,50.00,4.00,100.00,50.00,0.00,4.00,0.00,0.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321b,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Brachychthoniidae,NA,NA,NA,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,6500.00,4.00,3000.00,1500.00,3300.00,4.00,3200.00,1600.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321c,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Phthiracaridae,Phthiracarus,NA,NA,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,12.00,4.00,24.00,12.00,100.00,4.00,120.00,60.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321d,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Phthiracaridae,Phthiracarus,NA,NA,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,840.00,4.00,280.00,140.00,900.00,4.00,620.00,310.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321e,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Phthiracaridae,Phthiracarus,NA,NA,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,110.00,4.00,180.00,90.00,38.00,4.00,48.00,24.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321f,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Phthiracaridae,Steganacarus,applicatus,Steganacarus_applicatus,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,180.00,4.00,360.00,180.00,25.00,4.00,28.00,14.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321g,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Oribotritiidae,Mesotritia,flagelliformis,Mesotritia_flagelliformis,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321h,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Oribotritiidae,Protoribotritia,oligotricha,Protoribotritia_oligotricha,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,110.00,4.00,194.00,97.00,50.00,4.00,100.00,50.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321i,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Eulohmanniidae,Eulohmannia,ribagai,Eulohmannia_ribagai,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,170.00,4.00,114.00,57.00,140.00,4.00,280.00,140.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321j,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Crotoniidae,Heminothrus,paolianus,Heminothrus_paolianus,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,25.00,4.00,28.00,14.00,50.00,4.00,100.00,50.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321k,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Crotoniidae,Heminothrus,humicolus,Heminothrus_humicolus,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,6.00,4.00,12.00,6.00,12.00,4.00,24.00,12.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321l,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Nothridae,Nothrus,silvestris,Nothrus_silvestris,Unknown,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,75.00,4.00,150.00,75.00,200.00,4.00,240.00,120.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
Lindberg_and_Persson_2004,2004,321,321m,1986,1999,14,1,Europe,Sweden,Flakaliden,64.116667,19.45,2000,Arthropoda,Arachnida,Sarcoptiformes,Crotoniidae,Camisia,biurus,Camisia_biurus,Herbivore/Fungivore,NO,YES,2-8,NO,NA,87.50,Added,NH4NO3,2500,12.00,4.00,24.00,12.00,150.00,4.00,148.00,74.00,FromSE,Tullgren dry funnels,Individuals/m2,0.02,0.02,NA,Typical Swedish forest with moss and field layer,Forest land,2.85,590,NA,NA,NA,Y,Y,Kathi,1,1,1,3,Table 3,"N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02"
